id	PD_meta_logFC	PD_meta_se	PD_meta_p	PD_I2	PD_tau2	PD_meta_FDR
LOC101927184	-0.363901631826056	0.0470658554181872	1.06074493400956e-14	0	0	7.06350457972646e-14
LOC101927266	0.0195699660120927	0.0340014528399299	0.564910838521019	0	0	0.642128866808065
LOC101927308	0.0293357167683971	0.0280979601715324	0.29646157465313	0	0	0.374183163941277
LOC101927338	-0.0353987337546334	0.0149790847709145	0.0181173646892664	0	0	0.0311762176534109
LOC101927371	-0.0701001047256148	0.0132684770566286	1.26942138748793e-07	0	0	4.63498817532356e-07
LOC101927446	-0.141794381687186	0.0193056958874609	2.06234125432766e-13	0	0	1.22751681507585e-12
LOC101927533	-0.0128239726673325	0.0176179196228367	0.466678661157248	0	0	0.547292518954992
LOC101927562	0.00453467177974843	0.0246715319871781	0.854168950623165	0	0	0.890015369414305
LOC101927587	-0.140969164222094	0.016748258277724	3.86429879373686e-17	0	0	3.02529337996156e-16
LOC101927733	-0.365236811778317	0.0313238919773653	2.04024696525025e-31	0	0	4.12319677395923e-30
LOC101927794	-0.031147630866497	0.0481156168053119	0.517405632072408	38.7240051183275	0.00179322386292981	0.597112210187149
LOC101927826	0.030436415390265	0.0145904078650912	0.0369735040265599	0	0	0.0599439832072398
LOC101927827	-0.00793277160953115	0.01980484025266	0.688753589276265	25.330581995215	0.000199183045514569	0.754762760505768
LOC101928042	0.0607973463236501	0.0227462296904129	0.00752090214133171	0	0	0.0139056680017388
LOC101928178	-0.188000518907848	0.02706949183779	3.78173416379163e-12	0	0	2.06039309613475e-11
LOC101928195	0.104330215376263	0.0434200245690745	0.0162694884571233	36.3590222950734	0.00137149452239634	0.028418463254754
LOC101928261	0.104353682604994	0.0286011682328971	0.000263692636472518	0	0	0.000640080729314576
LOC101928269	0.171290704864551	0.0152676265050334	3.28189799864603e-29	0	0	5.64746408083841e-28
LOC101928317	-0.0722135524829418	0.0201116162059159	0.000329868319323146	0	0	0.00077895535187993
LOC101928361	0.398279597394237	0.0318439266622191	6.81522303565432e-36	0	0	1.88013613269321e-34
LOC101928422	-0.201363983992014	0.0436313130011502	3.92857900812965e-06	31.5754242192902	0.00120219731767114	1.19787198528585e-05
LOC101928551	0.0555540246839892	0.0372401945729381	0.135757904502599	49.1890451382959	0.00136531828769599	0.189668197769708
LOC101928574	-0.00476129710597704	0.0431689418891901	0.912175814520994	54.8471353901828	0.00204431110147306	0.936299382571621
LOC101928615	0.921486193419565	0.0589906499649516	5.24717464749527e-55	22.1245685276075	0.00154124710321188	3.37762575457288e-53
LOC101928623	-0.160287409261177	0.0232637336463759	5.57875928986491e-12	0	0	2.97419743735742e-11
LOC101928634	-0.166480325478601	0.0333463980802433	5.96172210366355e-07	0	0	2.01193650799364e-06
LOC101928635	-0.0388554620773376	0.0307416502429157	0.206253190212941	0	0	0.273014504638303
LOC101928667	-0.335656917654718	0.0479358561749208	2.51956553923325e-12	62.8631845186636	0.0028890850154469	1.38138956062694e-11
LOC101928673	-0.0551401567596295	0.0293905479229847	0.0606389815210086	0	0	0.0935142412453531
LOC101928718	0.0100187417697519	0.0215325998808637	0.641729169706817	0	0	0.713123591400543
LOC101928841	0.0340120684191212	0.0194883604660372	0.0809412959043259	0	0	0.120959563440858
LOC101928879	-0.0112728544735601	0.0242740418903513	0.642361502316048	0	0	0.713155249752903
LOC101928882	-0.0240739673359186	0.0104047070961117	0.0206810370398589	0	0	0.0351699044767854
LOC101928910	-0.00336112210350241	0.0108536695073509	0.756807275161931	0	0	0.810431943457447
LOC101929038	-0.086372369337516	0.039900286005897	0.0304102441453807	0	0	0.0501451653934265
LOC101929047	-0.0236942533753302	0.0242020324225333	0.327570514164757	0	0	0.40723716281713
LOC101929115	0.184280006232768	0.0374565248992605	8.66162066212049e-07	0	0	2.86195754957517e-06
LOC101929134	-0.102327102331173	0.0211182748296702	1.26338355783501e-06	0	0	4.06622337688378e-06
LOC101929219	0.14044702216199	0.0317243067472673	9.55036652938956e-06	0	0	2.78032446031475e-05
LOC101929257	0.0259271208477108	0.0155544662096605	0.0955422040336417	1.45377288337978	7.04280488322335e-06	0.140010413668187
LOC101929344	0.0335820795978644	0.0170445704587285	0.0488096272522935	0	0	0.0771192110586238
LOC101929356	-0.566059459568778	0.0496715093723123	4.37477233721903e-30	0	0	7.83850961039864e-29
LOC101929368	0.173893224121684	0.040496129562876	1.75426946927864e-05	0	0	4.99823006164965e-05
LOC101929479	-0.412552172004494	0.0468337214296703	1.264134862456e-18	0	0	1.10962949037804e-17
LOC101929500	-0.017626887726645	0.0506868442349808	0.728019976125714	0	0	0.786877312504037
LOC101929572	0.0495713700496305	0.0150196487639775	0.000965351737057871	0	0	0.0021455004079368
LOC101929612	-0.189535843244034	0.113399735373591	0.09464352179718	61.0048804854753	0.0156976634890534	0.139162809546107
LOC101929668	0.0493669492530154	0.0228482202934836	0.0307225819477382	0	0	0.0505642494556524
LOC101929774	-0.135707700269647	0.0552674607231146	0.0140699727698099	0	0	0.0248512323922049
LOC101929800	0.0659677441759941	0.0135511570150729	1.1270337646641e-06	18.7938294070917	6.96882530512513e-05	3.65444903542202e-06
LOC101929858	0.00270485402198595	0.0235722468578495	0.908645342841822	0	0	0.933900417421104
LOC101929864	0.172787808523999	0.0228347564004456	3.82301566813071e-14	0	0	2.40517234000084e-13
LOC101929876	-0.108740216411697	0.0445120811379383	0.0145682743061194	0	0	0.0256531517163481
LOC101929910	-0.122448277170367	0.0390393390684396	0.00170956674781669	0	0	0.00368181785341439
LOC101929959	0.0100884706003696	0.0268621961881556	0.707241148413613	0	0	0.771132444129774
LOC101929964	-0.181717764132652	0.0247960609897254	2.32754785367977e-13	22.5909206343973	0.000278908113659785	1.37128073548998e-12
LOC101929974	-0.0478951664488144	0.0170426358428899	0.00494931119375417	0	0	0.00958963528957052
LOC101930007	0.0813346138343214	0.0422214368009854	0.0540566993119009	0	0	0.0841097076133247
LOC101930013	-0.0850320657641287	0.0250855054224918	0.000699719158174295	0	0	0.0015896887541267
LOC101930053	0.0283790521987487	0.0386112501056633	0.462342911043983	0	0	0.543675222864981
LOC101930064	-0.0486786516797914	0.0388353367065133	0.210037312289973	0	0	0.2771790803037
LOC101930071	-0.143448760380004	0.0398950466748315	0.000323578380391627	0	0	0.000767229502210979
LOC101930100	-0.0102721289794584	0.0261130535746211	0.694045174881746	0	0	0.75960359820181
LOC101930107	-0.201828508424388	0.0534335736319994	0.000158610731773416	18.6105211920153	0.00106351682789641	0.000398936978035018
LOC101930115	-0.109031681866229	0.0303082923743813	0.000321388292107923	0	0	0.000763719533053203
LOC101930123	-0.437819577280634	0.0349879030825489	6.30216113248436e-36	0	0	1.76663807229965e-34
LOC101930154	-0.12612923883148	0.053185489524442	0.0177161815145957	0	0	0.0306070809864486
LOC101930241	-0.338639305556836	0.0453567400434399	8.2587922583088e-14	0	0	5.05414822004954e-13
LOC101930243	-0.0238893438591728	0.0164979880702989	0.147612691769932	0	0	0.203935499440494
LOC101930279	-0.100874267771331	0.0203540018763096	7.19622260082103e-07	0	0	2.38683871760056e-06
LOC101930286	-0.0100340091690581	0.0138179801551684	0.467743143400286	0	0	0.548170993411799
LOC101930299	-0.0477494709915299	0.0158064083008032	0.00252030258180111	0	0	0.00525844644318167
LOC101930303	-0.316335686275131	0.0294270201160065	5.93660704181018e-27	0	0	9.13081684837707e-26
LOC101930322	0.00836640072074726	0.0157029611607642	0.594178073219448	0	0	0.667969916724062
LOC101930343	-0.0759871909713649	0.023910328816453	0.00148291200097375	0	0	0.00322162632211546
LOC101930344	-0.0762303322879284	0.0344882495141122	0.0270824294167498	0	0	0.0449563154979094
LOC101930388	-0.018904163680166	0.0278847907825311	0.497810905162934	0	0	0.578339139821644
LOC101930400	-0.300644069675701	0.0489677943212323	8.27146477228621e-10	0	0	3.63025398339228e-09
LOC101930404	0.093579222493269	0.0309443975400016	0.00249366805968483	56.9554503452762	0.00109079120098293	0.00521539721748765
LOC101930405	0.916562450782068	0.0793296947814699	7.05957993425137e-31	0	0	1.39426703701465e-29
LOC101930449	-0.00982890906135104	0.00974037030153013	0.312931532782743	0	0	0.392406207775185
LOC101930453	0.0437923080413841	0.0279946835151	0.117745248743295	0	0	0.168014156252748
LOC101930458	-0.00866638235113814	0.0410865522844966	0.832941972413011	0	0	0.87260587586125
LOC101930476	0.0399556281228064	0.0156800830281752	0.0108287489644169	0	0	0.0195637897091025
LOC101930489	0.380237146955686	0.0289292604383875	1.84988506662155e-39	0	0	6.30411812899659e-38
LOC101930531	-0.000350844676449458	0.0187564987155261	0.985076253753171	0	0	0.987918366429896
LOC101930568	-0.0245300988229651	0.0404068986464342	0.543799812855679	0	0	0.621383349601033
LOC101930591	-0.0860530470849042	0.0267579754309132	0.00130001021520071	0	0	0.00284920271629109
LOC101930595	-0.0753378368294462	0.0445927372762596	0.0911304913346934	0	0	0.134795569310381
LOC101930655	-0.199369294202417	0.0210357391267146	2.60083280798426e-21	0	0	2.84292290583437e-20
LOC102288414	-0.0945880622115232	0.0289675532461988	0.00109344056533632	0	0	0.00241473913920523
LOC102723489	-0.120507523701482	0.0375288402918452	0.00132244286500701	54.4069807536349	0.00153328465306551	0.00289436379803186
LOC102723532	-0.0487144182059464	0.015443833736038	0.00160885984860259	0	0	0.00348218980930424
LOC102723581	0.0544265499159505	0.0201034400801935	0.00678277796893746	0	0	0.0127719047779126
LOC102723678	0.142815995294158	0.0421999637249981	0.000713682521723112	21.8745310464353	0.00078008815372492	0.00161929532996706
LOC102723709	-0.0237039289618164	0.0238002613764826	0.319273242384569	0	0	0.399206399470778
LOC102723899	-0.103342231433721	0.0220428187789418	2.75552107012035e-06	0	0	8.58260863775835e-06
LOC102723983	-0.187320293834682	0.0290724736826796	1.16966282478147e-10	0	0	5.46471502545751e-10
LOC102724043	0.0370070469302901	0.0242218249858206	0.126552536376282	0	0	0.179181968723816
LOC102724250	-0.31807440737481	0.0625145135181492	3.61842203915918e-07	0	0	1.2453103968433e-06
LOC102724352	0.110989057770132	0.0421056506721006	0.00838981716881153	0	0	0.0153813314761545
LOC102724364	0.117996805824676	0.0353032635713272	0.000830642474705725	0	0	0.00187002152984268
LOC102724532	0.00806066537296202	0.0271842991932561	0.766833642271822	0	0	0.818646726209108
LOC102724562	-0.244381034218876	0.0617255886413256	7.52161193741626e-05	75.0332714417127	0.00571879264835684	0.000198069114351961
LOC102724614	0.415608692409156	0.0376553973390499	2.52897035297676e-28	0	0	4.10780418081645e-27
LOC102724660	0.00351683233067246	0.0174330564513998	0.840125034233734	0	0	0.878542304150559
LOC102724716	0.0326096256015975	0.0119062190738967	0.0061650125717035	0	0	0.0117358070642067
LOC102724851	-0.0415930717748159	0.031223107196411	0.182819220660854	0	0	0.245358923172637
LOC102724951	-0.365110161769451	0.0854156450423679	1.91556770696046e-05	0	0	5.41342548731266e-05
LOC102724984	0.140625179485105	0.0378541388663544	0.000203266252575969	0	0	0.000501813561046922
LOC102724993	0.0446373524384857	0.0479396330327295	0.35179363755948	0	0	0.43240264644864
LOC102725292	0.0436522571469545	0.0509092862109113	0.391195263238754	0	0	0.473136651015278
LOC102725315	0.0363949703094963	0.0370993719772233	0.326586276229676	36.8230420278786	0.00101523385376712	0.406304186175503
LOC102725420	0.0308302159803153	0.0405811935272497	0.447423862417203	43.8954368002615	0.00144584447351432	0.529715717221457
LOC102800447	0.0377375982655258	0.0144640319365142	0.00907900174096098	0	0	0.0165923291543535
LOC115110	0.0608298604291682	0.0205511101525592	0.00307708320549808	0	0	0.00628433679336741
LOC149684	0.0417243868396533	0.0152461585554605	0.00620560784560782	0	0	0.0117872638641163
LOC283140	0.0239136997340248	0.0147979411708953	0.106090999523421	0	0	0.153144648813709
LOC283454	0.0685428263745538	0.0269426673579574	0.0109583159132862	0	0	0.0197773136628155
LOC283788	0.0401875579001372	0.0395225612295816	0.309236330907359	0	0	0.38805252210613
LOC284412	0.0203483808265725	0.0269664800614925	0.450500709338561	0	0	0.532270722522379
LOC284570	0.0773990326608722	0.0214940022261726	0.000317044901049715	0	0	0.000755862877948428
LOC284930	0.0316677355979137	0.0222534080489644	0.154721358135372	0	0	0.212573692046859
LOC285389	0.0206836855644149	0.0140827077623087	0.141906226003325	0	0	0.196991230665957
LOC285835	0.0266037303741493	0.0303160302364058	0.380189799357495	0	0	0.461753928220354
LOC388692	0.249112151792298	0.0653575937313651	0.000138111662160167	0	0	0.000349909721332901
LOC389906	-0.172782209314388	0.0643591419459409	0.00726043136365041	53.7133635340895	0.00445038550433458	0.0135247906859854
LOC400499	0.18362773507757	0.0378101323591671	1.19433692010031e-06	0	0	3.85112721175202e-06
LOC401317	-0.0935337282579608	0.0309110755886315	0.00247896802887126	0	0	0.00519089931828706
LOC401320	0.0466898596531291	0.0193368693466568	0.0157546117743677	0	0	0.0275963921801333
LOC440934	-0.0628776090748118	0.0297385902970526	0.034485899429299	0	0	0.0561680341891809
LOC441124	0.04750614446651	0.0580053574116141	0.412788806231216	0	0	0.493755640213251
LOC441528	-0.235734553817923	0.0478907285933464	8.55145170866977e-07	0	0	2.83093772755582e-06
LOC441666	-0.0361647679368661	0.0115465077808266	0.00173563261766393	0	0	0.00371951848273725
LOC541473	-0.0110325380595149	0.0670186120908701	0.869243861837733	49.3194670088389	0.00443036401574037	0.900325287171621
LOC613037	0.0950680762602433	0.0441929584229661	0.0314600883793389	29.1752619460886	0.00114074556994637	0.0515826732106518
LOC642236	-0.205483500688715	0.0392688078986402	1.6701469291987e-07	0	0	5.98498012978834e-07
LOC642361	-0.25362793243509	0.04423789153807	9.8510574468329e-09	15.0617497645014	0.00059084395659317	4.00026585107373e-08
LOC642533	-0.0497517286026936	0.0327608131011495	0.128854310039178	46.6556285120641	0.00101060297602592	0.181482002308016
LOC643406	0.110824970819891	0.040317853050063	0.00598172363522299	37.6133151912515	0.00122300243652871	0.0114118942678568
LOC643923	-0.768119791626104	0.0575041200961412	1.06888479225925e-40	0	0	3.95259950839697e-39
LOC644135	0.0545035233201508	0.0151659358751974	0.000325874928368906	0	0	0.000770572279598856
LOC644450	-0.013386682827287	0.023955491305789	0.576288128067063	0	0	0.651651767456445
LOC648761	0.0795929618930311	0.0209320621489221	0.000143276549620144	0	0	0.000360890787304073
LOC653602	-0.732075797281333	0.0839748807931423	2.83671926883911e-18	0	0	2.42867886169575e-17
LOC653739	-0.00749577481763599	0.0234372174630968	0.749102070703332	0	0	0.805157327694738
LOC653786	-0.0463421255492836	0.0188611222398872	0.0140095486978043	0	0	0.024769680200187
LOC654342	-0.166388926132547	0.0363576630948456	4.72938961653131e-06	0	0	1.42702763082143e-05
LOC727820	0.238622833227184	0.0616156761601445	0.000107609012897531	7.68979220245211	0.000586078277654821	0.000278310214904626
LOC727924	-0.0304093282929614	0.010713153324908	0.00453255548952736	0	0	0.00887115027116954
LOC727983	-0.046344379041535	0.0201577550024514	0.0215001500475573	0	0	0.0363848693112508
LOC728026	-0.53271135940674	0.0462155875096172	9.68278727656985e-31	0	0	1.84930596556906e-29
LOC728613	-0.313970273756755	0.0393878145256707	1.57072311628254e-15	0	0	1.08970915310344e-14
LOC728715	0.328351942925571	0.0646785246692514	3.84094105437696e-07	0	0	1.31667762376867e-06
LOC728903	-0.32177051857223	0.0472973384556635	1.02361527800777e-11	0	0	5.27906039518547e-11
LOC730268	-0.201611076592653	0.0250218157566416	7.7926703636248e-16	0	0	5.5735230831193e-15
LOC90834	-0.0920977558191974	0.0155210811991833	2.96146030668784e-09	0	0	1.2432410659477e-08
LONP2	-0.138812792260922	0.0272965632021397	3.6693354583656e-07	0	0	1.26033696178645e-06
LPHN2	-0.217612179580608	0.0264681082324317	2.00680667026605e-16	0	0	1.50988311381922e-15
LRAT	0.0228476061144713	0.0153206206049824	0.135883355211435	0	0	0.189690981010019
LRRC37A16P	0.0521206374609008	0.0255054100338687	0.0410016799224123	0	0	0.0657388558165614
LRRC37A2	-0.0972915712397949	0.0353379600743805	0.00590204246874068	0	0	0.0112722525391992
LRRC37A4P	-0.033130697794316	0.0366481432473351	0.365984169402066	0	0	0.446685734846061
LRRC37A5P	-0.0640724825520516	0.0308897303893134	0.0380577236587302	49.0121120314718	0.000937094402488072	0.0614153423573566
LRRC37A7P	0.0125243188484322	0.0107214187960804	0.242742748424619	0	0	0.31413767443186
LRRC37B	-0.298086137279202	0.0327955466862242	9.97465420608129e-20	0	0	9.68488771517837e-19
LRRC3DN	-0.0892198053950043	0.0278059886699155	0.0013335772603208	0	0	0.00291175537492155
LRRC70	0.26505244734003	0.0656025361193128	5.33880052534457e-05	29.3712715717947	0.00252918491741579	0.000142751312508444
LRRC8C	0.212525258672767	0.0289899843571871	2.28460287269654e-13	0	0	1.35055775263489e-12
LRRD1	-0.511657340448319	0.0393209803886703	1.04126355050795e-38	0	0	3.35132601996817e-37
LSAMP	-0.0431252829386047	0.0166160386408579	0.00944806230140382	0	0	0.0172125076308594
LTA4H	-0.0481128505641099	0.0340394053365074	0.157524721158172	0	0	0.215403591953504
LUC7L2	-0.261707239553991	0.0321490293966033	3.93844510992126e-16	0	0	2.90043118688269e-15
LY6G5B	-0.288922232932995	0.0395906368093819	2.9263818705698e-13	0	0	1.67856491453806e-12
LY6G6F	-0.0528198716478617	0.0353876415275406	0.135539866485137	65.6550043896605	0.00164944788954265	0.189515919510192
LY75	0.294601746702237	0.0539353433633555	4.70460773049303e-08	0	0	1.78919217409122e-07
LYZL2	-0.0251976983730174	0.0278303981134157	0.365252451634039	0	0	0.446105945846774
MACC1	-0.0336151655918462	0.067017376994845	0.615956800577416	0	0	0.689776365595071
MAEA	-0.382391135439997	0.0459948983714923	9.27065541009072e-17	0	0	7.16106626788341e-16
MAFIP	-0.112164344106771	0.0542143923873669	0.0385551466490004	0	0	0.0621027292640988
MAGEA2B	-0.0434423570900777	0.0152980985213613	0.00451527706928792	33.2921884947754	0.000155849394021199	0.00885728165510428
MAGEA5	-0.0624378021186509	0.0144913695132622	1.6427646033594e-05	0	0	4.69592907999776e-05
MAGEA6	-0.0458436457057043	0.0322903310401226	0.155685452766202	36.2371816544021	0.000757388303802049	0.213729318252496
MAGEA9B	-0.0400701397527918	0.0205932834027641	0.05168035057219	0	0	0.0810653874498792
MAGED4B	0.0988239253818149	0.0368870584939272	0.00738214976517774	0	0	0.0137074533032894
MAGOHB	-0.213080775744051	0.0397021101540624	8.00620797938691e-08	0	0	2.96690606997323e-07
MALSU1	-0.191123035036549	0.0407524639347219	2.7340238190441e-06	0	0	8.53093967234947e-06
MAP2K3	-0.0708599274836036	0.0308386571120761	0.0215752776307414	0	0	0.036476490780378
MAPK1IP1L	-0.21021727638154	0.0578657051548801	0.00028031081005215	0	0	0.000675700676658304
MAPK8IP1	0.00923573976716739	0.0467356773100161	0.84334514448128	0	0	0.881379351237802
MAPK8IP2	0.026053045615185	0.0683633692022872	0.703131591396528	22.3602226781833	0.00209443648574767	0.767963250257255
MATN2	-0.422688815010947	0.0314629219852677	3.79592845389316e-41	0	0	1.43420079410137e-39
MB	0.032243196510673	0.0274839855234434	0.240730423088021	0	0	0.311998117320642
MBL1P	0.224476269179836	0.0275060070035683	3.32287574135116e-16	0	0	2.45751405892269e-15
MBNL2	0.162387879197285	0.0721971227797076	0.0244979154176764	18.6058670234158	0.00194092709026406	0.0410582227540228
MCFD2P1	-0.0412615132886405	0.0122893752276082	0.000786522259776505	0	0	0.0017752931006384
MED18	-0.0530191434456648	0.0457844148573478	0.246856985745117	70.9636841037639	0.00297511774620535	0.318749956333591
MED21	-0.337780270976966	0.050776561210184	2.88572777636983e-11	0	0	1.40094828919854e-10
MED26	0.049712541683241	0.0405351232733131	0.220045713150143	0	0	0.288633546758452
MEF2BNB	0.513270794154531	0.0589176787346032	2.99456326520214e-18	0	0	2.55125046809868e-17
MEIOB	-0.0312519444130671	0.0159372005481684	0.049885653757951	0	0	0.0786762851463874
MEMO1	-0.265328218243587	0.0296087700243978	3.2135009806104e-19	0	0	2.95506069010629e-18
MESDC2	0.0569886794626281	0.0186557317509865	0.00225244859680284	0	0	0.00473413124832917
METTL16	-0.147964303120395	0.0277896837337823	1.01268539347072e-07	50.9092147069853	0.000787014978846882	3.72103005042731e-07
METTL2B	-0.478080006478143	0.0540801912099849	9.5542663965001e-19	41.8109025456287	0.00244566944952687	8.42909390716608e-18
MFAP3L	-0.175622177067819	0.0158606560778696	1.69967874569499e-28	0	0	2.84042467309412e-27
MFRP	0.235500069906542	0.0250476817659982	5.34997464086724e-21	0	0	5.77531423964426e-20
MFSD2B	0.0260850882900761	0.0268766938642236	0.331774026368913	0	0	0.411579770042235
MGC45800	-0.00390651353958515	0.0169904075383249	0.818150319972808	0	0	0.862464706822329
MGC57346	-0.167901841334635	0.0154610272259485	1.79372451326807e-27	0	0	2.80855243609e-26
MIA2	-0.0444158013286949	0.0207623549636319	0.0324156861026982	0	0	0.0529994943052582
MICB	0.0964482942485392	0.0372202256566872	0.00956176572463199	0	0	0.0173930447893828
MIR1178	-0.15129736478209	0.0226668131707269	2.47501029778074e-11	6.55597878448188	6.74254194755319e-05	1.21513217444715e-10
MIR1182	-0.59847628731625	0.0528614280438638	1.02574738910742e-29	0	0	1.80075652754414e-28
MIR1199	0.149447564214271	0.0346854057513149	1.64247836510885e-05	0	0	4.69592907999776e-05
MIR1234	0.0792547231606269	0.0425707930104741	0.0626431430849986	0	0	0.0963484802493165
MIR124-1	0.115075510876175	0.0533439713520243	0.0309873165769906	45.7911686167664	0.00260605181072773	0.050951708808713
MIR1247	0.0536319702578937	0.0300641959643631	0.0744374775085671	52.0673564820519	0.000941999174553854	0.112204974770069
MIR1248	-0.141244622559013	0.05603896195154	0.011719763311721	0	0	0.0210205868274211
MIR1282	-0.0460099513843593	0.0222506461140596	0.0386585574148734	0	0	0.0622116414694908
MIR1302-10	0.00779471773390984	0.0277892962198389	0.779098890266724	0	0	0.828179737788114
MIR1306	-0.142835522351155	0.0261617604538193	4.76923490316287e-08	0	0	1.80981010080722e-07
MIR133A1	0.0242867747438465	0.0124413785067282	0.050926717166228	0	0	0.0801726761185727
MIR137HG	0.0340134571635714	0.0121210713307544	0.00501384657214586	0	0	0.00970073979585684
MIR145	0.470044872234175	0.0370207210856729	6.15934131230641e-37	0	0	1.81439579674382e-35
MIR146A	0.115211395151447	0.0396736514545117	0.00368454519916261	0	0	0.00741173559738959
MIR155HG	0.584122336388935	0.0876804909824129	2.70232870687224e-11	26.5940979129664	0.00409503242779561	1.31558747690307e-10
MIR15A	-0.0665333699976237	0.0288206128775548	0.0209694438756869	25.3354140404299	0.000422094170064469	0.0356255067995541
MIR17HG	-0.1771572719827	0.048574773553135	0.000265212152012009	0	0	0.000642871297345707
MIR181A2HG	-0.265687318796513	0.0390787949101747	1.05523977559902e-11	0	0	5.42605541417485e-11
MIR1908	0.341778025091888	0.0283763562042129	2.07418090366655e-33	6.98123233255401	0.000114087107372242	4.74332422443745e-32
MIR195	0.210092435957076	0.0311926901885255	1.63580873154658e-11	0	0	8.16964245812633e-11
MIR196B	-0.116919627505847	0.0258454546584753	6.07395707448573e-06	0	0	1.8045328073326e-05
MIR224	-0.0539246538355288	0.0521235055856397	0.3008765947759	0	0	0.378533576675202
MIR22HG	-0.38625424239492	0.0411115627430644	5.70711226579805e-21	0	0	6.08525221960553e-20
MIR23A	0.0627261515355497	0.0557660393844459	0.260669914928722	42.9347038478936	0.00267098788476806	0.334103475034011
MIR29B1	-0.0429185389183966	0.0346629984094954	0.215654592323362	0	0	0.283730266054506
MIR29C	0.692446743036099	0.0562300931126733	7.56617280542946e-35	0	0	1.90579830954151e-33
MIR3064	-0.118430552258929	0.0325412281753348	0.000273273822797906	0	0	0.00066057010295238
MIR3150A	0.126418490743558	0.0685945147809412	0.0653315647441259	34.6373913333594	0.0032597793197464	0.100040757291005
MIR3180-2	0.0798044536151715	0.0361177112282807	0.0271353223771424	12.8615345177157	0.000336249480705452	0.0450011357743067
MIR3190	0.219667566031541	0.0435441043414711	4.54199509145358e-07	0	0	1.54179442752858e-06
MIR3620	0.0840409307911365	0.0416419465990347	0.0435725507888124	0	0	0.0694125511191164
MIR3650	0.00835915176807716	0.0102474233234332	0.414653396632696	0	0	0.494964013288204
MIR3652	0.446150858501046	0.0841690549803145	1.15389934085586e-07	59.1479752398951	0.00838112170477043	4.22205695664735e-07
MIR3654	-0.0451976583822642	0.0291244272877178	0.120690592777858	0	0	0.171653232608771
MIR3671	-0.0138280444444007	0.0268705744713574	0.606820942820076	0	0	0.681301549496959
MIR4271	-0.178612208049087	0.0235375421013355	3.2388789406321e-14	0	0	2.05444218934985e-13
MIR4315-2	0.0379572548939949	0.0338233495148936	0.261768714903723	3.35109297575558	7.69004143195952e-05	0.335264573693935
MIR4321	-0.128542284468482	0.027967080290671	4.30266458364784e-06	0	0	1.30734808503146e-05
MIR4453	0.0560465735192285	0.0437573621082437	0.200246709028058	0	0	0.265670824649438
MIR4454	-0.122999466002775	0.032162720523408	0.000131151203560622	0	0	0.00033373468783069
MIR4458HG	-0.38286975889342	0.0274708936048757	3.75955836536525e-44	0	0	1.71950327342232e-42
MIR4467	0.168453681078307	0.0343049065961101	9.08520568464913e-07	0	0	2.97926178866419e-06
MIR4640	-0.305493263214509	0.0411244501059085	1.0983031620711e-13	0	0	6.67430383104748e-13
MIR4656	-0.0831597076929639	0.0259004976686771	0.00132394661647602	0	0	0.00289436379803186
MIR4683	-0.169678105353753	0.0244177170212354	3.6794971608146e-12	0	0	2.01099561808043e-11
MIR4697HG	0.0071024812213017	0.017716027618516	0.688488523821812	0	0	0.754762760505768
MIR4707	0.0124453583959857	0.031483006530517	0.692618548151662	0	0	0.75851987188884
MIR490	0.0239271088592349	0.0195552424695482	0.221116396577426	0	0	0.289819228696505
MIR492	-0.0155029178458759	0.025212812458011	0.538632302606931	0	0	0.61669495515866
MIR503	-0.0672172820774818	0.0420992471479465	0.110346294481613	0	0	0.158628502737009
MIR503HG	0.0903882980446164	0.0184945648610933	1.02233557736633e-06	0	0	3.33988577718548e-06
MIR548F5	0.115005705193667	0.0499124818879646	0.0212143821633252	0	0	0.0359713133657163
MIR600HG	-0.116031226248543	0.0186953099235661	5.4200015587743e-10	0	0	2.41537505362813e-09
MIR637	0.0358977343175411	0.0464988603078497	0.440106604725905	0	0	0.521763491823754
MIR646HG	-0.0282990843498553	0.0122814164693202	0.021210302118336	0	0	0.0359713133657163
MIR664B	-0.319389040182268	0.0245170777340227	8.56874712191399e-39	10.3000311843954	0.000124301040793517	2.80990235809179e-37
MIR6727	0.0821524698143829	0.0219781438833729	0.000185551439900273	0	0	0.000462017768691512
MIR6733	-0.404541972836275	0.0326783488734144	3.37393020177202e-35	0	0	8.75207565773099e-34
MIR6734	-0.418909136009426	0.0399026946560231	8.79806188882354e-26	0	0	1.24317329778661e-24
MIR675	-0.741545504804071	0.110057178425043	1.60780097249758e-11	0	0	8.05290515908008e-11
MIR6756	0.181402977577045	0.0248403498204301	2.81935238150265e-13	0	0	1.62252795995086e-12
MIR6758	0.0541898997516475	0.0370469707393844	0.143539912480258	47.9946071930504	0.00131757782627453	0.199100054182513
MIR6773	-0.456662493721747	0.0361945729724564	1.70446502987507e-36	0	0	4.85632823266043e-35
MIR6785	0.108942385933805	0.0206287706736561	1.28417876640608e-07	0	0	4.65950458457987e-07
MIR6791	0.258178460766846	0.0318801508739954	5.56831660462517e-16	0	0	4.04926119616676e-15
MIR6800	-0.104210509017607	0.0367024101090827	0.00452073927030423	0	0	0.00885799870551157
MIR6831	0.285973619311212	0.0270838082888215	4.62335938665833e-26	0	0	6.69616551167681e-25
MIR6837	0.166550034047264	0.0362449994596716	4.32505325864297e-06	0	0	1.31185734092871e-05
