ID	GSM172405	GSM172406	GSM172407	GSM172408	GSM172409	GSM172410	GSM172411	GSM172412	GSM172413	GSM172414	GSM172415	GSM172416	GSM172417	GSM172418	GSM172419	GSM172420	GSM172421	GSM172422	GSM172423	GSM172424	GSM172425	GSM172426	GSM172427	GSM172428	GSM172429	GSM172430
LOC100507053	1.43538994986334	1.64234245719234	1.65861341905558	2.66435450175255	2.04431845512696	2.11138489751756	2.55425588029024	2.84531509694286	2.19891554040867	2.37674995545327	1.99598650081345	0.717748113836087	1.28015998905243	1.85912476336899	2.44299116346679	1.96488871796977	2.68031804639677	2.60749482205005	2.66580187497291	1.75019128598606	2.37826216596416	3.19983007080475	2.35528350943124	1.41467770290352	2.74611090441115	2.72493021387274
LOC100507054	5.9254884034248	2.88958062785123	5.38387967606922	4.26278962562788	4.00614093198895	5.08356357321122	5.55101552206295	5.72847836417196	4.42747713704328	1.81880940508149	4.3906884360016	3.33661908545047	4.83103697508214	5.86794849281979	4.64346679939277	6.08939342046442	4.31908552299154	5.06467349767072	5.07139010888917	4.40127288384726	5.14991571772382	5.01796940981427	3.30157060160445	4.86926929777402	1.68666281906198	3.86013815927343
LOC100507065	2.93218634487425	0.902690343545549	2.00214593152558	3.93294434509565	4.2619692125005	2.66622149704016	3.93918964722286	3.60382487705857	2.83944095342714	4.21888996465141	3.77064607614062	4.53346019092596	1.06258906903783	0.122036241361256	1.56081481433798	3.66284432941567	2.16909298276428	3.62600312668525	2.01924649079297	4.1337705786721	4.09850782332028	1.80546663713597	2.19073782818687	3.64420634805323	4.21162263793834	1.7037804475467
LOC100507073	2.60631635396434	2.08771897739339	4.69369339818226	3.32326988834865	3.68716790612865	4.21984430937464	3.28913010535586	2.98454713316064	4.03061787380371	4.36051238106882	4.63388285622889	2.33182012924077	3.75088354086979	4.91263756049541	4.59234944978134	3.10457545329533	2.50052466962324	4.17686845108967	3.73023178343782	3.98548905585485	4.21138814414976	3.77829908478092	2.37664438483947	5.02376084871283	4.2021629438082	4.40098875322339
LOC100507140	3.76821278554641	1.85573743366547	2.08039795863515	1.31950051728545	2.61526575303262	3.10584470895583	3.59691570992531	3.47582764950932	1.83708088568477	2.25740778262798	3.61647141385106	4.04689490498352	2.438828296301	4.07378523157134	3.709525621978	1.49449632313503	3.67738106293997	0.812494501523875	3.01020164508883	4.57791842136284	4.3711495841749	3.62119681412306	2.07060236753882	4.74499345543958	3.32072717781	2.32392132125957
LOC100507156	5.29801837378649	5.7059831032556	5.15890550372581	5.36978255775491	5.44691101669244	4.14987972713597	5.04458140309387	5.41989298010844	5.10462995699344	4.99506548055559	5.65698915407054	4.85869828981807	4.16942193522117	4.11910756289698	4.91044718635286	4.88996680037121	4.49551667074797	5.1987011725385	5.49423957328797	4.92369050122234	5.58519073815163	5.10389214952655	4.73327923187104	5.56603378544637	4.93325887296952	5.05605127431795
LOC100507165	3.70324603341329	3.83106484356075	3.34376329704795	3.65389191175104	1.31577185317475	2.87160428321822	1.04932359467754	4.81943783070091	2.52316001536931	2.43925953632379	3.6605074791815	3.23100993414356	1.14373168464723	3.59484975132832	3.21230922317016	1.32179604876971	2.10179154827021	2.19849244464979	1.18785407037559	1.4428423167917	0.8103983016959	2.99150400569075	0.755774710254207	1.84912348811613	2.2774784186225	1.1290688986431
LOC100507194	1.82407497651814	0.518807217800942	1.34273301520029	1.43679276745819	1.31577185317475	1.3244451745907	1.04932359467754	1.54903704559053	1.08761847964222	1.41625171859375	1.55759653208499	1.63061109124057	1.06258906903783	1.15075051937564	1.36283920625964	1.59459956960753	1.23980882412837	1.64631037974667	1.36208783541234	0.0788957040299877	0.242079484183668	1.48156602309795	1.27133070257442	1.00662766178997	1.42809093960298	1.19911441897179
LOC100507201	0.841363555609026	2.99567887539392	3.18883930385038	3.42392274613162	2.06123269356972	3.41605092232742	2.49111780090483	2.71837555212844	3.64798105942187	0.749289947538801	0.614243819242643	3.18919628764953	3.40550077197467	2.52641841561669	2.71963856474872	2.93953950167251	3.35521063458403	3.11529174695601	2.05138082942507	3.37875803149645	2.01819176192588	3.45578339391645	1.51835886864508	4.02989915560743	3.22314877394736	3.46921916826718
LOC100507217	4.54184222138372	4.79832696357128	4.83478702448468	5.28034443874729	4.77230952642826	4.97624335554331	5.32548222980788	5.20724463591026	4.88058501724826	5.42612521982488	6.07763640284761	5.16194464542615	5.95087875903622	4.43796939014315	4.9911484439167	5.22426628833795	5.04854806628623	5.18497180985429	5.3833302833806	5.68775085889319	6.3252953713029	5.39058060771352	5.35432795216008	6.32524665458425	6.11620582601613	4.75105064407389
LOC100507221	0.78335138772327	0.421941943749598	2.38569275484762	0.210820845254046	0.516599016346559	0.0937659125394647	0.513714044791205	1.18404305583617	-0.578481035359499	0.749289947538801	-0.450355916284404	0.986249134199985	1.24022054891534	2.57781789707162	1.30214504013233	3.04347944841244	0.427612486699867	1.18596192677413	0.987219664304719	1.30052740052625	1.40141020831226	-0.662264324982737	0.958066202876154	-1.20056471132728	0.112358405228761	-0.282352178618877
LOC100507250	2.62651654140326	2.51919456594237	3.74520746805362	3.72164191009499	2.91132618762182	4.58124322945894	4.22713762380842	3.33943114595299	3.06535742873047	2.75251672901457	4.53961459860064	2.16406913078181	4.72968207075164	4.35323309321289	1.13331476661941	1.32179604876971	3.59101442502612	3.58077933493311	4.07721018776008	4.0133747560464	3.9602946391248	3.63253107473809	4.28353310044645	1.62497586909446	1.91308701296447	4.67864366784768
LOC100507277	2.03917930492364	2.65829491257134	5.19939827727107	1.95476484117267	1.95618887320097	2.88505576308321	2.1254336738746	2.90179036041067	4.57134819024791	4.10186645625001	4.03949219870043	1.4234724079278	2.32991308614079	4.30879912735838	4.7983925108439	2.49280221877715	4.33478920094053	2.06548001442354	4.89059107938585	2.48958579113921	4.48407572520203	4.15741880394307	2.7555506118675	3.53360341087815	3.99385245559688	3.04428408791101
LOC100507283	2.91928314975403	1.67560147889839	3.24429889329398	2.52791581444699	2.80431373565915	3.12232258978031	3.02300924430806	1.9004604902982	1.51835886864508	2.57159370502855	1.40490332147461	3.88351168453161	2.80103419733463	3.25590942519285	2.67279043154002	2.17450793641178	2.63661995275472	2.12219437918032	2.60528128699005	0.920591819524688	1.55941944837068	2.68194271455276	3.77613569122479	2.80409578871319	2.75571342499352	0.866791568661617
LOC100507291	2.47075227890793	1.24280316578193	1.86726069091106	1.37482943122712	1.62188970752371	1.37139280086092	2.15759819562869	3.35186731501464	1.33400078788311	2.23142365609285	1.65287791348874	2.29519849607936	3.31533283444502	3.32756670291469	1.56081481433798	3.51173270180881	1.95480820371608	3.90399615234265	2.01924649079297	2.3364482329264	2.01819176192588	2.0795520632608	5.1230399744275	1.31409018059716	1.86643437888192	1.59494303071849
LOC100507311	4.47736785245081	3.32398920137854	4.76810409571186	2.99791887546735	3.91663599055205	3.92470933848776	4.28283221875935	4.23139031439958	3.86943362341045	3.89540483954229	3.95227788335726	3.65886562011866	3.55321840409076	4.06142568946516	3.67959069585747	4.06609334341297	4.38063638139573	3.96073614927	4.16179652325583	4.19396412369245	4.35361619802242	3.92513068721327	3.83209052787766	4.56525464799846	4.30536415065286	4.6374310442905
LOC100507316	3.8333265938311	3.4794481122711	4.42013359203381	3.00388658474855	3.69230977151305	2.60528128699005	4.56278101997727	3.72241179705623	4.30548090040813	3.44172884551355	3.85349636351947	4.58884930812428	3.93076576194763	4.38320371875823	4.06113097262229	2.55874380132288	2.86451677082086	4.1397727053722	3.83923692006622	3.24906100829729	2.90608618848474	2.86903660896905	3.05656339242188	4.4177970203952	2.65286937648152	3.39825529900832
LOC100507336	4.71271126518142	4.70671004894402	4.67643019768094	3.35003617207254	2.95006275754397	4.06100926342806	2.83824865485638	4.64705552229234	4.34516326421384	4.3320692213611	4.38409041666769	3.23100993414356	5.12756607326079	1.98236209898165	3.75881598498516	3.53775027214095	3.40114422977142	4.17686845108967	4.06243266238017	3.1095545783582	4.70466526352762	4.48313110237493	2.95971663786365	4.17109306050981	3.81714974954946	3.93501238034615
LOC100507351	3.12711816753145	1.97819978068393	2.2905217202259	4.0719855545796	2.49367436393226	2.09837226880309	1.51691310991094	1.29153816382723	1.87252977547287	2.41278566021669	2.20079405492584	0.784562462262714	2.16758980295212	1.91239884862504	2.70065731205869	2.30077132002928	3.57616062386873	2.17233577362764	3.49420289828356	1.7232068907686	2.42049126945833	2.0795520632608	2.02444270618286	1.84912348811613	2.03381328168762	1.86102580943111
LOC100507377	3.13917773061204	3.42494820464895	2.00214593152558	3.10550724946153	1.31577185317475	1.96018373645721	4.18616210511239	2.9686939140474	2.13227103695514	2.30558687456519	2.414800383571	1.74825952379591	4.1993307108336	2.83694218232338	2.93936046972636	2.77396203254831	2.33012453297987	1.77670440560668	2.94070579855185	2.42867854899086	1.81319401204937	1.95379095089095	2.95971663786365	2.01933054230617	2.60882506618668	3.3570078680639
LOC100507384	1.50496270725441	1.65687429869771	2.498120464362	2.22611000924462	1.9945622792585	2.02968452770349	2.59275730149988	2.36793423906936	0.619855854185498	2.141806967082	1.28059875274691	2.2123339008407	1.46328300923882	4.11047946267098	2.70065731205869	2.46906198358425	1.56103724667976	1.28961440463215	0.987219664304719	2.26793966230751	2.1106587192154	2.43582264355263	3.1317446984551	2.71922830306937	2.66239208813198	2.12405849293176
LOC100507388	1.78744555714809	1.41614295658125	2.35469587104407	2.96088458825602	1.8882537760506	1.27661098160695	3.49741931323932	1.69050772830643	1.41923962653612	1.955602203859	1.8485428776505	2.02704253451861	1.75751540163067	2.16032241567019	1.4643259066943	1.38185350435455	2.57867755587523	1.88042835481741	2.48238629627802	2.23215438229399	2.49198733903419	2.32991308614079	2.55887077936227	1.84912348811613	2.24550811679159	3.04428408791101
LOC100507389	4.4633623872602	4.38512767766148	4.60063931175475	4.18755444912974	4.5755044835494	3.49977186696976	4.36886050180844	4.45331472686235	4.38564707716925	4.65311660837387	4.38618211386468	4.08739305001319	4.64697405590426	4.50895604958411	3.66319651542233	4.15226576911734	4.22923003278431	4.10702479635929	4.06048712137145	3.64264946961552	3.65042155019226	4.24228040223043	4.07961282954404	4.5302189228623	4.59658307932835	4.35502620337126
LOC100507391	4.5392794741125	4.10235932500812	5.09556333791793	2.36078025644482	2.91132618762182	2.78160921493738	2.85577189472635	4.85365756355007	4.20097118729088	2.98338020351582	2.82352384384921	4.76440287652617	4.98357794478269	4.69587330306157	3.635998183459	4.56514975725099	4.58735540738275	2.25893335383806	5.18590412727825	2.81889297164891	2.74936201798959	4.2385521707735	5.33401432114394	4.59822915793516	4.60703478585323	4.36963977203454
LOC100507395	2.47075227890793	4.6924701487582	4.12693895522804	5.14622415070284	5.56168282546264	4.81518534396541	5.07452737589568	4.63238481712388	4.46357096540591	5.03639953451493	5.13859794441671	5.1167928199499	4.8505274370913	2.93881128694685	4.17786210882808	4.37722016643505	4.33478920094053	5.5325836615823	4.61957170974794	4.50038065600816	4.46381199378996	5.13475023659248	4.59138366898524	5.2584834011057	4.91167997293726	5.2434162242278
LOC100507403	4.61027898898805	5.06258577682918	5.33265678530778	4.33119058576067	4.56567700539216	4.98817346287649	4.95575414797297	5.20433382982817	5.03216894889543	5.28935594353688	4.57268230162675	4.86505034034189	4.78642467586928	2.80071373642482	3.87677563353688	5.0362201590156	5.57912271933471	4.11016689521179	4.33856770091553	5.72051022663825	4.33850647979612	5.12032218337733	4.97178534484848	2.90253820644606	4.09687236396889	3.40629023352421
LOC100507419	4.31176175489927	4.01515056893676	4.08674870312224	4.842862937137	4.18928901549023	4.76815135412396	4.47565166604497	4.31964990523315	3.94286955622403	4.70755032662682	4.21380694463973	4.38697183965915	4.24671944014705	3.58200067171477	3.84924351512155	4.50808604685216	4.35645727845299	3.22336972874814	5.11125770613222	5.19432398947448	4.75632684552601	4.74382827070363	3.10438058910174	4.65612261803431	5.01771237866151	4.9520501574163
LOC100507431	1.77358484183098	1.43609337121578	3.24598872559349	2.20067049056092	3.97083185017858	1.63244140109122	3.71154638304266	3.26026467419567	1.75906265547462	1.93722878198559	2.15808599328702	2.18395385861518	2.80010599435336	0.641643434823688	2.89803751914359	1.22922607403194	3.30413559869775	4.25779860405288	2.32117059589876	1.75980637656169	2.61679355208081	3.65191005567449	1.17359140429462	4.12008641340937	2.9097858634105	2.88099175449567
LOC100507443	3.86127362176296	4.24777201077144	1.40702596436257	3.51626560510918	3.783400216679	3.0273177535617	3.83501922665471	3.59353274588168	2.37493068830115	3.01798603070326	2.36069206034746	3.87835398384405	2.438828296301	4.41498811811475	3.29599719988133	4.00759792113695	2.02819293924691	2.82122486468989	4.0167973180918	3.96201394858449	4.12668753376502	3.59861836309552	3.21291889656814	2.25933902550152	3.4340712651784	3.3730605079187
LOC100507459	3.02875326121596	3.5074967698773	1.72790544060583	3.8346952069493	3.54050439950576	3.67586723530882	0.616411729264579	4.06370617355841	2.44917104177986	2.28115588596441	3.95227788335726	3.50257372367684	2.49919645549992	2.34027762325452	2.19152096659155	3.895247322039	4.20206893561635	0.635101328843947	2.48238629627802	3.54281036266507	2.69267777614447	3.25083293556575	4.17556099731691	3.98144113935277	3.38684577745453	0.164540231789185
LOC100507461	1.40640807117253	1.45457234643579	0.906133224499182	1.31950051728545	1.25270712747206	0.519385376098164	1.88566954215752	1.35521325771787	2.44917104177986	0.89513088202085	3.40692868864558	1.74825952379591	1.46328300923882	1.10739698787263	3.01361774968077	3.36476296428543	-6.26142409889247e-05	2.88047881597061	3.31718461344098	0.0788957040299877	1.29832099580884	2.55927293882105	1.40687845409075	2.38114639860521	1.304302975496	3.83751526083447
LOC100507462	1.54994664611413	1.36686884948275	3.70924438737151	2.96088458825602	3.79557974742731	2.34113295644936	3.80988353406016	3.0413893206745	0.47070766235406	3.25206232296184	4.45827214791602	1.5037202443405	3.22763395431093	2.78295862932279	3.10745537043381	0.822062046014043	0.619473367598764	0.980935896181946	2.8316768703512	3.26065154286411	3.69473504052135	2.14303188975523	3.88251170367123	3.49205983527056	1.36532914318874	1.53699298114684
LOC100507468	2.03917930492364	4.01836649998691	4.21080903502262	4.31435040779364	4.25358364440895	4.29843489100235	4.07571513852761	4.05525082994647	4.07736791492627	3.78214293803424	1.69215151794276	3.63273088709012	2.29020776685508	3.16311766755549	3.12403812143522	2.97090868671925	3.99339557721037	2.32300585307848	3.92295012580679	2.36850488301672	3.92505825720149	3.40459561076102	2.66997891705706	4.70880254800534	3.04043918595715	3.63736930378974
LOC100507472	4.25485162133821	2.16990797587674	5.16999573575333	3.39799741693417	4.32065782674307	3.9527143278257	4.02311031192097	4.85793021991798	2.76746102670715	2.69307409676763	4.7829570279899	4.79490316163582	4.39873670500371	3.62914558933094	2.03526925883974	6.06003183778788	4.23111461293452	4.36441956027395	5.53396359848231	5.93581309135753	4.81879668257447	4.35532262257634	2.89596246356709	3.98422880948154	2.3315275064012	3.13727587957979
LOC100507477	4.03949219870043	4.10473643459265	4.55820491223338	3.42924396190106	4.0878966226513	3.35956555323142	3.25696003773865	3.30146078002516	3.38953249115194	3.96959657759029	4.65229510460204	3.09983522509026	4.1823764469626	4.92350609447166	3.79007566006012	3.46295660445157	3.91013277906383	4.53750755988346	3.99710634617185	3.68701018052029	3.04170888867178	3.21153021678287	3.62381763596689	3.59747819600115	3.74900391157333	3.78303305527766
LOC100507480	1.54994664611413	0.421941943749598	1.27632902946728	1.18309905805902	1.11987899798601	0.717522232354145	0.769314625896847	0.636021520313871	0.75004582908331	0.970503716992075	1.28059875274691	0.894826924735913	0.725936529596129	1.19746704231999	0.52193150987418	0.437412652619141	1.34827451988135	0.635101328843947	0.828807423308286	0.523017759021076	0.8103983016959	1.2662045209828	1.89426591461359	1.24633394720819	1.08673007587856	0.732005416245858
LOC100507487	1.45611389732601	2.4571721072316	3.01433725042651	2.49534408599053	3.44477646065608	1.96018373645721	3.74227741506119	4.02786894392061	1.50512733424793	3.63467044760768	1.7689005221734	3.61503307860361	1.06258906903783	1.94974573679573	3.78706496766156	3.33476802306037	4.35462668747139	1.91565334760479	3.70890626303621	3.90556600708731	4.17259702319211	1.84288073602884	1.6979464796424	2.83532364629639	3.94962937984606	2.08019419448586
LOC100507494	4.47075610705217	3.89988599626453	4.81833654345265	3.98690982838644	4.1397727053722	3.50604173125194	4.55396232203159	4.13478168000611	4.53923227907352	4.17898278071349	4.86329414269803	4.07468036991718	4.21324259912184	4.47710126573523	3.89451982576975	3.85540191139472	4.57058177172273	4.34226916552585	3.8922156800401	3.28325765478615	4.68087200198173	4.36007029987871	4.23169216809845	3.99337683507882	4.49084399006543	4.25373421434937
LOC100507501	2.03917930492364	2.98204412848433	2.92620043199385	4.02089908848684	2.81354770718306	2.23403564283618	1.95633769012496	1.59990622798147	2.41543226960417	4.98803896632823	3.60603451617458	4.37290410513189	2.46788120033215	3.07915970508073	2.59101204811422	1.69394729828258	3.83428923245116	3.00809406126648	2.24410368990145	4.78015734536372	2.05078806427821	1.66818820347811	2.53284732028865	2.12593245342317	2.1423058473301	3.51714197054393
LOC100507506	4.47231149811148	3.65498262761101	1.68446929317011	2.96088458825602	4.26955485623083	3.33006814571363	1.56281472587126	2.53336256160851	4.37814568626538	2.46342128076732	1.72945199415777	1.08673007587856	3.81777698424116	4.55147611175684	2.12036705396183	4.32065782674307	2.47300724015554	1.64631037974667	2.33505571199305	4.17493563480197	2.96899142315709	3.20924021903067	3.55451243609322	2.05505950070594	4.37814568626538	3.3570078680639
LOC100507507	5.09470769215622	5.00234325600807	5.30164765725878	5.48728777021992	4.56237065650482	5.37330154296058	4.30658930413371	5.26181725302454	4.9077672333797	5.53455414593934	5.14706020242616	4.450160697949	5.40994504597514	4.63388285622889	5.08994034957793	5.18280803527068	5.61143966230897	5.37466979892	5.23556736462151	5.23377211474212	5.31282111288237	4.48629008643088	5.56256951269398	4.61385014933089	4.94133067363697	5.2791915820906
LOC100507513	5.19323015350165	4.82501126325512	4.9460674231448	4.37924082384048	5.1646473720471	4.90491307483298	4.9686920377984	4.48568778501277	4.33266299396686	4.31937151512622	3.6605074791815	4.57857730040074	4.05770666873031	4.99672626362018	4.97226544371466	4.85382090453055	4.99618211352498	4.95909920470935	4.56807138857923	4.93946669371015	4.59138366898524	5.06680141960456	4.63060339061033	4.1169429619579	5.09238734792817	5.08796422228191
LOC100507516	2.89632143674927	2.2129755692976	3.97275279213087	4.51852105920674	1.71944740858077	3.86550501542243	1.73146572867359	1.54903704559053	3.7707206898931	2.17199969597543	4.62147951615706	4.31176175489927	4.43778923463254	5.12929379412927	4.0916482195244	2.95581649752533	4.30320226574164	4.06230819611518	3.94238023805782	3.99339557721037	3.430285720318	4.47034281167245	3.02643641684429	4.51852857462779	2.07245663070996	4.06069799065999
LOC100507520	4.54593822533888	4.3528913881228	5.35045984486388	4.22574742513347	4.40604725199104	4.63147662758216	4.71703943892044	4.24095990759267	4.51106982027234	4.76693072732151	4.63793131471853	5.07327383981236	4.53380293669737	4.83998387705938	4.53696109062317	4.72044686623504	4.0202745175622	5.58601340298465	4.78060373525462	4.66065902277412	4.59460430380614	4.58316172266769	5.25037749661672	5.04702874119379	4.55428342205054	3.98538231126162
LOC100507530	4.92785510737972	4.73748512393931	5.65929006979848	5.76649377794526	5.90042498359726	4.95750563120367	5.38104789229286	5.04845773543273	5.33744291645275	5.52997217212811	5.64786099579929	5.10660402945503	6.29971196609515	5.79668243976052	4.56870251740721	5.69299682478616	5.71833456584383	5.67874099422612	5.43103963969628	5.43145986084691	5.92936442056294	5.8815876607209	5.69726220387981	5.64193156107988	5.53497968047113	5.16580836738184
LOC100507534	1.36041893035806	1.65687429869771	1.34273301520029	1.10356282018937	3.14081872670235	1.61316975910041	0.702222879811207	0.822871618026919	1.46058648398613	1.54786119218856	1.32816182111736	2.76289920418483	1.24022054891534	0.681020361582485	1.60209585101885	1.59459956960753	1.45418471845809	0.528515872649147	0.828807423308286	2.45679412600351	1.7395201968921	1.12942660158206	1.19518938306134	1.16614924190696	1.82038343347332	1.1290688986431
LOC100507535	6.36970401623539	6.08155103070373	6.20795245653079	5.55067626438636	5.57304096604721	6.07721707002531	6.5210998924506	5.3113600974218	6.05683605824859	6.010889214763	5.7951534428994	6.08200487294501	5.95696043066529	6.0032151987955	6.61910448353966	5.85817975107145	6.19818905163695	5.96083303138532	6.15013744965299	6.18060587213752	5.87746755519648	6.30618406981129	5.91836621651437	6.14102741805405	5.99179719617501	6.90030285264703
LOC100507537	1.93858224166427	5.55701029988693	3.53376969996603	3.46678317574626	4.62947893477078	4.20079071592357	5.46766858745065	4.42884983733632	4.56762884791358	4.04895647814429	4.44165307422521	4.91263756049541	3.61250889461569	4.77453746239121	4.60911893298796	4.05098188144838	4.87431827256185	4.7561779596827	4.03810399251845	4.46468284208397	4.15715195967722	4.84678460370673	4.80036949464542	3.97324393434324	4.05293405908375	5.00385442653822
LOC100507540	6.68896281955522	6.41804661307071	6.75614660753458	6.50205764121009	6.46801312850089	6.11563165019139	6.61910448353966	6.12133315786504	6.41654252776326	6.28238556231055	6.4619577120217	5.73651495962494	5.98373165296033	6.15182982870069	6.24489466952815	6.51455749638469	6.70104457163113	6.43236473266632	6.28147658434465	6.44678555787724	6.26577959921824	6.3729288064893	6.55617235744118	6.82321050017413	6.58315838608181	6.13522298588147
LOC100507547	2.66674761483851	2.50515627276774	3.0246441126638	2.97214732633758	3.26535434893637	3.79692770179178	3.42873019414128	2.99549627530933	3.48575624048467	2.99141249938658	3.20506935904089	2.72564208946682	2.74289905153657	2.81621579765569	3.28004942109018	2.69717462989774	3.38467991194893	2.30856392561304	3.35538524101279	3.1035697998475	3.50730494710709	3.47731785063953	2.69380699703829	3.78039985122272	2.47422802735299	2.67836892557242
LOC100507557	3.22846259971805	2.44009796967653	1.27632902946728	0.626513326609486	3.35278621321078	4.0302622968531	-0.28263490483794	0.196068267292204	3.64798105942187	2.41278566021669	0.400063347266235	2.40619758030138	-0.667017317498502	4.05473749498393	2.22311281451874	0.210820845254046	3.06027049862601	-0.288033677579774	1.90922651845765	0.0788957040299877	-0.0178286049027914	3.36462933323758	2.55887077936227	0.628949411235559	0.112358405228761	0.308403934931663
LOC100507560	4.62111831854984	1.65687429869771	1.68446929317011	5.05572307832797	4.59832129633555	3.57426050121274	2.6228585113078	4.48568778501277	2.59475354101416	4.08731923474039	2.53472980735731	5.12152186810994	4.49342938119222	3.20665572105113	3.69135527764837	3.4585044724785	1.83981120968283	2.59305657467383	3.47160450847825	4.81879668257447	3.26716864944051	2.67448332435409	4.9203251386162	4.10672218809221	2.03381328168762	3.02231757195474
LOC100507562	0.907669411340742	1.45457234643579	2.71906706105734	2.75984381914923	1.92310123029901	1.47973179115991	3.86461282859752	1.88130025515852	1.37588800627724	1.955602203859	1.88238035736287	3.55181980656432	1.85655943939526	2.6853021808144	2.73954184104311	1.90207219077347	2.44406595440499	2.71775603802976	1.4643259066943	1.87105089409848	1.18309905805902	1.62491980686092	1.27133070257442	0.518807217800942	1.42809093960298	1.1290688986431
LOC100507564	4.06762997957151	3.57729010751176	3.70924438737151	4.51363314220388	4.29995355610323	2.42164817826642	4.41210816066638	4.22635038226661	3.65675908154363	3.75185265449575	4.08320603020061	4.15384748398838	3.96048060343646	4.03878418663636	3.91337662923644	4.18538000654638	3.45320317507511	2.91847273593201	3.26451135069115	4.25825078406	3.39256749286444	2.29856487541021	4.5219769057447	4.1256386271913	2.42468278053259	3.54987402073753
LOC100507577	5.18858121013852	5.80256181417575	6.05654413075307	6.03722653880495	6.15611793309195	6.12677809034902	5.89832855207564	5.89999027738314	5.96334774728768	6.02781581766864	5.68545039087378	6.09277639281119	5.85008288898914	5.57899047891734	5.95087875903622	5.73616089955646	6.08617906922236	6.0721735506878	6.14696393072371	5.89792069514988	5.96444846219683	5.88068222228218	5.80976784165284	6.1370109045556	5.84171668217927	5.94305869875055
LOC100507600	3.72091326386731	4.42488181785266	4.51519905452139	4.57234978797844	3.58740247593652	4.97152089712886	4.34650695350623	3.6755462090559	4.06393310306546	4.39089796419442	3.6605074791815	4.06917801887415	3.86498393537073	4.42884983733632	4.1993307108336	4.52247850829771	4.91154685897496	4.53359700717548	4.60435143887297	3.68059014054141	4.49237904838122	3.76928001830297	4.24664051044381	4.1256386271913	4.55006839926947	4.91109148712967
LOC100507616	1.59361642016177	2.51919456594237	2.69341636239311	2.36078025644482	2.68555364634822	3.46874361952662	1.28343206566593	2.90179036041067	0.888933642126592	3.77136830758778	4.32712054033131	3.94925944682594	2.04396645034594	2.57781789707162	1.71850792892542	2.0209070632524	1.75069765339042	1.50496270725441	1.65543053313888	1.66874883833217	1.65260869414641	1.87990289017228	1.6979464796424	2.01933054230617	2.8541717333444	2.74283491519159
LOC100507630	5.6242525810984	3.30371416749985	4.91981310574146	5.67522293267946	5.45363009064161	4.14987972713597	5.47899914512338	4.83848873588555	5.17889907980108	4.8419318047201	6.01154176530288	2.87872417955231	3.55321840409076	6.14595518959991	5.38785705136433	4.03378813627814	5.691340426861	3.59122770786315	5.52639938406652	3.86020649629891	4.25437029091026	5.43935983804374	5.18749708428919	2.98007657168385	5.61940716866249	4.71226728653106
LOC100507634	2.92455534156175	2.71584847151949	2.36339914704053	0.131863802771168	2.47475533722962	2.70911843559958	0.89438404614676	-0.253247559679644	1.36147023868121	2.3265801289827	2.2159576424895	1.29836963611542	3.29037243360233	1.9569218557133	1.73908030394263	2.58651892879592	1.06574679861107	2.8569491367626	1.9949703524723	2.44441060302944	0.70048826376568	3.9910539469312	1.82369028780618	2.54388466538614	2.60882506618668	0.771660716823869
LOC100507642	3.00994076037722	4.07988748118338	2.19452236572574	3.40682653138877	2.16055433940545	4.03668238972189	4.32746116363357	1.99249171739839	3.79194928566664	4.06972086898212	4.80870136399575	5.26112684341322	4.81122946342734	5.7507855901021	5.60276362673489	2.18887916158133	4.84124891126173	5.22116391599729	3.80111136557215	5.27175825363627	2.61109292698132	5.10112412080348	4.85085286052096	4.14723849871966	4.44206584876146	5.54257406437884
LOC100507654	4.00492615950692	3.75352051764688	2.57328168827689	2.69188470929832	2.62238207544873	2.13302192177815	2.95405071274848	3.31018328299543	2.56937687069789	2.94023008930155	4.32254946264792	3.24307443174955	3.0273177535617	3.83171716294676	2.66976080379602	3.34669338348199	3.6961339414645	3.63312417613945	2.91590768404979	3.73538210087357	2.87499393271739	2.34389402565431	3.29324343970653	2.73219118033287	4.16609109527498	2.80263256997896
LOC100507656	1.97815146722906	1.8871443660919	2.498120464362	2.06531880786294	2.02600845951234	2.23403564283618	2.1254336738746	2.85769093181953	2.83944095342714	2.38657775302096	3.7811293244404	3.02677084231336	2.95569489331921	2.8533078808232	1.6381522228603	2.12083472448786	2.33012453297987	3.07831187747647	2.18803173265643	2.84531509694286	2.61109292698132	2.4067542997663	1.11851350647769	2.64805532661761	2.50932362917617	3.24502623053883
LOC100507670	5.50097964921214	5.38133257597006	6.15141865803462	5.27699923519004	5.29337648645105	5.41433847584573	5.81705638730902	5.55400125812413	5.28492132288886	5.7037672362058	6.10848302267912	5.41903608594697	4.98836854579059	5.02967698683902	5.18222667924512	4.78106570454823	6.05360643058117	5.7612240801493	5.94882908322572	5.44048893786529	6.14280336354255	5.94075315328386	6.12793943632201	5.58605562799923	5.70229567371122	5.67422167324895
LOC100508046	2.47075227890793	2.00403780173611	3.05273510958787	3.25243595182705	1.52736345305925	2.12526254138738	1.28343206566593	0.982551395664525	3.32488282338669	0.820102918568752	1.65287791348874	3.15018202032065	2.95569489331921	1.05044908497197	0.62369558110752	2.79615269628598	-0.485146813676575	3.48794226621971	1.24613814453505	-0.570324278867982	1.7395201968921	1.71028755986262	0.958066202876154	3.64420634805323	2.96363034107479	2.91675700747996
