id	PD_meta_logFC	PD_meta_p	PD_I2	PD_meta_FDR
NLRC5	0.0849522455985382	0.0498382719031885	0	0.0611935269106747
NLRP1	-0.073487146452308	0.021118574968895	31.9924540045356	0.0280952748719545
NLRP11	0.25924662778476	1.91987684224684e-17	0	1.29308508601965e-16
NLRP12	0.143539651975779	7.96063863886531e-08	0	2.25339044458904e-07
NLRP3	0.148675235926494	8.55864934796391e-08	0	2.41590228287739e-07
NLRP4	0.101737260965426	1.8642120672024e-05	11.8537977295941	4.04047020621602e-05
NLRP5	-0.0014344443142136	0.964544789196555	13.6649830103886	0.9686261545982
NLRP6	0.0709212592864172	0.00316322354085152	0	0.00493470532834621
NLRP7	0.356046136458957	5.09917985681681e-14	0	2.58571568955313e-13
NLRP9	-0.12776906324936	3.20536499301273e-05	15.3234662536659	6.75568688700287e-05
NLRX1	-0.226463724487285	7.40108867146135e-15	0	4.02331031847946e-14
NMB	0.20578485770633	1.41905833793852e-09	0	4.78690017606081e-09
NMBR	0.0223590727483606	0.16456512929521	0	0.180848183579949
NMD3	-0.106913150318202	8.78164340882428e-05	0	0.000174059892488971
NME1	-0.081411513946833	0.035451983360144	0	0.0450315087230223
NME1-NME2	-0.0687048143050926	0.0452482092996801	0	0.0560152334343397
NME3	0.0491307229756236	0.141611170911194	0	0.15770811865431
NME4	0.528377082192901	4.89938385524059e-31	0	8.60469197633637e-30
NME6	-0.348037876430029	7.30116165279741e-13	0	3.33588634484886e-12
NME7	-0.282175797655734	0.025066377963	0	0.0328290923118379
NME8	0.16191156938262	5.06828262032135e-13	0	2.3548844312915e-12
NME9	0.0596825402705769	0.0478193765356831	0	0.0589433536919371
NMI	-0.244372355953149	6.8114606923935e-11	0	2.5996258254063e-10
NMNAT1	-0.17691310887809	6.45297759740203e-09	0	2.03982399096285e-08
NMNAT2	0.229378862149234	1.86439484612581e-17	77.6919947137952	1.25665507621716e-16
NMRAL1	-0.0876159827671512	0.0021698231901811	0	0.00348629083211264
NMRK2	0.00141964074036839	0.962224853904847	0	0.966457828816222
NMT2	-0.582675997802522	6.10320861038457e-29	0	9.33702915229062e-28
NMU	-0.501873300045836	1.49302405081619e-34	0	3.42181382523147e-33
NNMT	0.100585627818585	0.0110581475777968	52.2226252393767	0.0155776169838114
NNT-AS1	0.226685259388907	1.79234203341615e-05	0	3.89499677791892e-05
NOA1	-0.135679024662652	1.51588904115211e-06	0	3.72965361277596e-06
NOB1	-0.232147014439709	6.12212664840291e-12	0	2.57640686787782e-11
NOBOX	-0.0655502089995925	0.0241221549860557	0	0.031700639423328
NOC2L	-0.0502120134753162	0.0504092313509939	0	0.0618192369065457
NOD1	0.128039811462886	1.00344078836099e-05	0.904008636382761	2.24833062107666e-05
NOD2	-0.477813447026672	2.41795623521439e-32	0	4.6495390847081e-31
NODAL	-0.0396436294376123	0.0810978346034616	0	0.0950338905108262
NOL10	-0.192835418130737	1.32168530048383e-12	0	5.88913976403826e-12
NOL11	-0.250057049534597	1.03655274243463e-10	0	3.88051096207835e-10
NOL3	-0.292652408812861	1.581999754232e-27	0	2.18991017398945e-26
NOL4	-0.0172896445026907	0.355537981518899	0	0.371113343325022
NOL4L	0.549694278630974	6.0952016271659e-38	0	1.81118866143643e-36
NOL6	-0.0541800628985093	0.125530052224978	0	0.141132303932053
NOL7	-0.0415251785823341	0.163893725574338	0	0.180143274112391
NOL8	-0.202831872163867	6.83295710423817e-08	0	1.94917044581913e-07
NOLC1	0.124460244182948	0.0116157056039121	0	0.0162854630375253
NOM1	-0.331683267862045	4.98797962146078e-20	0	4.05609911285154e-19
NOMO3	-0.0508777674095504	0.211822543676823	0	0.22798921233434
NONO	0.130628984379977	0.00872188433711777	0	0.0125561998394599
NOP10	0.132377745629786	9.40221876651056e-07	0	2.37086285323013e-06
NOP14	-0.211930568890075	7.95007120638739e-17	0	5.09216741298328e-16
NOP14-AS1	0.0333130990492132	0.285994250411885	0	0.301718330390079
NOP16	-0.191742290725533	1.6007445468425e-07	0	4.39060665927587e-07
NOP2	-0.0555142455060161	0.0973365407437621	0	0.11203236458396
NOP58	-0.185022154875648	1.16815033499322e-05	0	2.6002625684651e-05
NOP9	0.0334053278614616	0.294849415240099	0	0.310606173501091
NOS1	-0.568194395456702	9.9235295191149e-36	0	2.46204541865578e-34
NOS1AP	-0.0786331150678722	0.0335021625851552	14.055071559004	0.0427626145742301
NOS2	-0.0583271920377663	0.0380209490175532	0	0.0478932786807463
NOS3	0.304002948008935	9.61697921976638e-10	4.29778547432362	3.29774627731799e-09
NOSIP	0.0543562032642638	0.119483792453144	0	0.134948601407474
NOSTRIN	0.406185993429578	2.84337726493847e-17	0	1.89177409545169e-16
NOTCH1	-0.148513500744682	4.25174647206018e-06	0	9.95957806708435e-06
NOTCH2	0.148992140734477	0.0036590782473345	83.5623569415462	0.00563947657414102
NOTCH2NL	-0.329043810022077	5.47540682893798e-13	0	2.5349053637976e-12
NOTCH4	0.32057483574553	2.1209688714919e-19	0	1.63907093123819e-18
NOV	-0.137487767716935	2.07802398491563e-08	0	6.2489694257958e-08
NOVA1	0.076098402809939	0.0205564169577086	0	0.0274364431453448
NOVA2	-0.0305541582065589	0.290247272624202	83.7933903745902	0.30609776391994
NOX4	0.138824308135785	0.000323473465648553	0.672641542043601	0.000592033576854688
NOX5	0.0965255119323379	0.00615820056911402	0	0.00911799898744948
NOXA1	0.0744628637262455	0.0852739042186699	0	0.0994623260729532
NOXO1	-0.0352118033861926	0.347560743829362	0	0.363164936649879
NOXRED1	-0.039243723072592	0.036343126735694	0	0.0460337764699236
NPAS1	-0.113214879602005	0.00906674418167657	0	0.0130069883722978
NPAS2	-0.115966950759899	0.00299829874087685	0	0.0046971831875666
NPAS3	0.136843407801332	1.08417271042761e-05	0	2.42109981156158e-05
NPAT	-0.104841015255407	0.00405373419132559	0	0.00620110284190821
NPB	0.124825943253718	0.00259456043857216	43.9561149209905	0.00411303275009018
NPBWR2	0.13356881503339	1.83186016077944e-09	0	6.12101921451997e-09
NPC1	-0.244527748082032	2.30490382152963e-11	0	9.18346592200792e-11
NPC1L1	-0.145509865998288	1.32657944526205e-05	0	2.93013880163992e-05
NPC2	0.432004123983108	5.37261085775233e-18	0	3.75167565006886e-17
NPCDR1	0.109024434610237	1.38263204620315e-08	0	4.22830352956361e-08
NPDC1	0.252689347229834	1.02803350774103e-05	0	2.3022895926403e-05
NPEPL1	0.110191393704925	0.0198878311067952	0	0.0266070916535578
NPEPPS	-0.107542947357761	0.000446906812969009	0	0.000802235090119627
NPFFR1	-0.054566465749383	0.0746121692486666	18.9873939983705	0.0881322656672037
NPFFR2	0.0632101595794939	0.000863844885997473	0	0.00148746254976004
NPHP3	-0.218927997290084	3.93838952256634e-05	0	8.19528516595859e-05
NPHP3-AS1	-0.0433754924887105	0.0895314449239002	0	0.103944301756719
NPHP4	-0.0493167821306183	0.0746563389710972	0	0.0881748449588898
NPIPA1	-0.271047116027162	0.0482664685541203	0	0.0594538204815044
NPIPA5	-0.401834696083062	9.20212671089102e-10	0	3.16611350067996e-09
NPL	0.289428367727694	3.55162445644073e-14	0	1.8183551041959e-13
NPLOC4	-0.0652495305612581	0.0353265876796778	0	0.0448880353630397
NPM1	-0.69893618833069	5.29957146730439e-15	64.4816396503031	2.91962035906442e-14
NPM2	0.191299763951543	1.3352417509403e-08	15.9338449841059	4.09239684990828e-08
NPNT	-0.161368526229195	0.00184942657373619	0	0.00300984454664619
NPPA	0.230652890297828	7.14087947433165e-09	0	2.2474270298119e-08
NPPC	-0.164215439829614	1.07759651360584e-05	0	2.40671227289606e-05
NPR1	0.195897546958741	1.08887815321214e-07	0	3.03979186650477e-07
NPR3	-1.22911984201633	1.69630320382002e-57	0	2.44769767098414e-55
NPRL2	0.20034473721882	5.04194999446113e-12	0	2.13930021289333e-11
NPSA	0.018404476485643	0.201638880077588	0	0.21775598610702
NPTN	-0.0877284099255851	0.0148522107815274	0	0.0203857640869347
NPTN-IT1	-0.195624171438588	0.0021359935608577	0	0.00343501119773797
NPTX2	0.120179515747083	0.000288755676184513	0	0.00053281699553351
NPTXR	0.0628860730500723	0.0249003401771446	0	0.0326377033482419
NPVF	0.0298837762754691	0.0421464789446436	30.4115122431089	0.0525360083430917
NPW	-0.0873613886647615	0.0122399443860132	0	0.0170717504554995
NPY	0.0359855940710979	0.148329790285551	0	0.164489666608083
NPY1R	-0.027978991513126	0.137880357071721	0	0.153895297060806
NPY2R	0.057084455306471	0.0422554004440204	0	0.0526535860316957
NPY5R	-0.0786012727908382	0.0109698319629076	0	0.0154639012092903
NPY6R	0.0445130731246726	0.236412760798978	0	0.252452605916238
NQO1	-0.404738646613387	7.64503012296253e-12	0	3.18681322689797e-11
NQO2	-0.0928013860775338	0.0600779741380307	0	0.072473677068463
NR0B2	0.0568078291635936	0.0423263962405452	0	0.0527274818005881
NR1D2	-0.305997939072895	6.22940603737508e-05	0	0.000126105271263899
NR1H2	0.128995149617243	0.00876537424778366	0	0.0126137749566997
NR1H3	0.43069583531187	2.69563645317996e-26	25.8498936218429	3.41201366357943e-25
NR1H4	0.0243711819236235	0.185757486191227	0	0.201886465318822
NR1I2	0.128146073233904	1.48893640715302e-05	0	3.27072780122019e-05
NR1I3	-0.100098583968114	2.71018064418616e-05	0	5.75709907892896e-05
NR2C1	-0.299793954149886	9.40891504796026e-10	0	3.23131379893487e-09
NR2C2	-0.153060649190294	2.42548222682645e-05	0	5.18592021399582e-05
NR2C2AP	-0.164962989505154	5.75763198629259e-13	0	2.66010266743749e-12
NR2F1	0.155120726933774	0.000348889365962757	0	0.00063603370667781
NR2F2	0.484013531400894	2.22588882417579e-34	0	5.03112239619783e-33
NR2F2-AS1	-0.105575031783021	0.00448252282456667	0	0.0068056619685782
NR2F6	-0.203251617569109	3.77306373805087e-12	0	1.61842450994586e-11
NR3C1	0.096282418054512	0.00254944365387695	52.1417923085106	0.00404577821440952
NR4A1	0.484843493678962	3.65271959065094e-12	0	1.56829572141326e-11
NR4A2	0.465434892129198	3.49692241566966e-05	0	7.32907153281822e-05
NR4A3	0.192698617323175	0.00561304069409199	0	0.00837198503260872
NR5A1	-0.0914459936902972	0.00019655029648827	16.9261806105668	0.000370834487213277
NR5A2	0.219018816739452	4.5424746398608e-12	0	1.93648345731906e-11
NR6A1	-0.00353779067983417	0.898406175473942	50.1812215880309	0.908683462514635
NRAP	-0.0621273677346461	0.0242763458581296	0	0.0318846901800833
NRARP	-0.287421193465792	1.14959122109364e-14	0	6.15287147028663e-14
NRAS	-0.113513865147905	3.02445040147149e-05	0	6.39606189369694e-05
NRBF2	-0.196944528499263	1.53211215914366e-06	45.6093323286652	3.76545946511434e-06
NRBP1	0.145799695269194	0.0028796671057934	0	0.00452404455946308
NRCAM	0.670315904424084	2.30470161320538e-29	0	3.62739118650833e-28
NRD1	0.0605152064767257	0.0197875050311533	0	0.0264846562961496
NRDE2	-0.14685333917015	6.23685045493967e-06	0	1.43176876232337e-05
NREP	0.0935154192910156	0.0137206304165648	0	0.0189755413911654
NRF1	-0.0881913040102204	0.00099661018875045	0	0.00169872027730976
NRG1	-0.184778314327226	3.21261645231448e-06	0	7.64055418649739e-06
NRG4	-0.0354632551445614	0.00536591771732186	0	0.00803795846419187
NRGN	0.420830621559057	6.94638951024652e-26	0	8.53487926405426e-25
NRIP1	-0.435405017554158	9.91054629714945e-13	0	4.46221975940301e-12
NRIP3	0.302727362552774	3.94186856737767e-19	0	2.98236087876641e-18
NRK	-0.032863373926392	0.0285633646046439	0	0.0370086493336658
NRL	-0.0239935405388087	0.301263199837886	0	0.316973944786557
NRN1	0.342557824059344	3.03740245330373e-17	58.9010650937062	2.01417750184704e-16
NRP1	0.153353521618342	0.000362140038648937	0	0.000658858167955506
NRP2	0.0949050245855451	0.00440445515225138	0	0.00669671732117998
NRROS	0.44454116532966	8.85951933257434e-27	0	1.15965243034158e-25
NRSN1	0.0585635964916963	0.00563097441548021	0	0.00839665058961777
NRTN	-0.672105761931588	3.70961782222793e-43	0	1.59690636418914e-41
NS3BP	-0.0860216994562698	0.00307789706366596	54.1945231181436	0.00481033093643037
NSA2	-0.314069388959313	2.91459751598105e-21	0	2.56817759627505e-20
NSAP11	0.0771832660912365	0.000873831899636977	0	0.00150336760527968
NSD1	-0.123075723873906	5.27186187709163e-05	0	0.000107846855707272
NSDHL	-0.368109940748655	8.64664373207183e-29	0	1.30948373631721e-27
NSF	-0.955537138214831	4.95885460419976e-53	0	4.78304066823267e-51
NSFL1C	-0.0628637999157093	0.0308483265481671	0	0.0396897971288459
NSG1	-0.509639434908664	1.13664645909051e-22	71.6579075822701	1.12031104823036e-21
NSL1	0.219528757595448	2.35818216572829e-07	0	6.34654308016131e-07
NSMAF	-0.13586964961958	4.09574164309707e-05	0	8.49624980063735e-05
NSMCE2	-0.175252951574118	4.1427055424781e-10	0	1.46859237165247e-09
NSMCE4A	-0.0636782417015062	0.0100958002053892	0	0.0143426166688873
NSMF	0.0111374675806671	0.723988805770059	66.5561286102972	0.742007278235954
NSRP1	-0.292658229945585	2.23711611767334e-12	0	9.78439947004705e-12
NSUN2	-0.278263363403588	1.01969815909778e-20	0	8.65112685590155e-20
NSUN5	0.102703716457513	0.00208868792931417	0	0.00336492177394066
NSUN5P1	0.256623063624571	1.63218495252217e-16	0	1.01726744950388e-15
NT5C	-0.0622484246721538	0.119416630860591	0	0.134898087983496
NT5C1A	-0.141623930133752	1.56716870517536e-07	48.6179299392261	4.30112932672672e-07
NT5C1B	-0.0368728230020468	0.0234761336209044	0	0.0309395749028388
NT5C1B-RDH14	-0.442972395403518	1.0976753049322e-31	20.7253173664702	2.02028259949614e-30
NT5C2	-0.0797809708154065	0.0119379330529606	0	0.0166962560146793
NT5C3A	-0.407122797094365	4.69279744574025e-19	0	3.53567199368491e-18
NT5C3B	0.181952840354217	1.76147991822395e-10	0	6.45768562703362e-10
NT5DC1	-0.280494542333227	4.59849690321588e-20	0	3.75477992952942e-19
NT5DC2	0.176267169237307	0.00205611944796424	33.5899373380621	0.00331511812665871
NT5DC3	0.0119263578077798	0.688310118310554	56.7707913182456	0.706725656285505
NT5E	0.26029286532961	2.46162127285936e-07	0	6.60914898758027e-07
NTAN1	-0.111368911874043	0.000162441656306818	0	0.000310541616831593
NTF3	-0.168238834078195	1.42010347249291e-08	6.45405398431672	4.33921842001602e-08
NTM	0.146703766962815	3.45714739603588e-06	0	8.19402990568978e-06
NTMT1	0.0999476731289434	0.00451557210956988	0	0.00685526253179968
NTN1	0.389194994603506	7.46752574775633e-19	8.02111214389413	5.55429946030025e-18
NTN4	0.263495320137395	9.04636876104369e-05	0	0.000179011907123363
NTN5	-0.0412185523299978	0.103288724991519	0	0.118234355059468
NTNG2	0.0311965493910917	0.30950691512344	0	0.325211244790953
NTPCR	-0.283525027978495	8.21608880618328e-17	0	5.25322913141183e-16
NTRK1	0.052683061123801	0.0880940715630143	0	0.102460199173465
NTRK2	-0.339992022659304	2.25933314128145e-06	0	5.45991380419851e-06
NTRK3	0.159759318867165	1.38260096181911e-05	0	3.04790681353352e-05
NTRK3-AS1	0.000129843780534454	0.995833470403968	43.2515847418853	0.996220094602128
NTSR1	-0.0657333483345294	0.00843918608947944	0	0.0121803312391727
NTSR2	-0.0719196993341808	0.0106564417409186	0	0.0150741306313974
NUAK1	0.29557164271635	3.06585153516097e-11	0	1.20845201354236e-10
NUB1	-0.087935774575548	0.00532355944662161	0	0.00797649457872687
NUBP1	-0.0213669083081437	0.38666957098539	0	0.402560407033968
NUBP2	-0.0549230277224728	0.0591363318930122	0	0.0714453178382801
NUBPL	-0.375381434230184	9.94341340454591e-20	0	7.87656335431685e-19
NUCB1	0.342689595218362	3.81121281169439e-11	0	1.48761838313204e-10
NUCB2	0.325313526561709	5.72019151910464e-07	0	1.47435116361947e-06
NUDC	0.0431110800449438	0.0977734366855757	0	0.11248497751612
NUDCD1	-0.129421915002958	0.00131754680195958	0	0.00219717008755038
NUDCD2	-0.378050590387816	1.09403632738776e-19	28.4103767433255	8.63594452389194e-19
NUDCD3	-0.0883704655352145	4.84500819427302e-05	0	9.96004248918422e-05
NUDT1	-0.188991451339358	3.18445106101521e-05	0	6.71474676029125e-05
NUDT10	-0.0545548367293594	0.0155939989250533	0	0.021298573270573
NUDT11	-0.173049006069748	5.13634509170913e-05	0	0.000105158066310054
NUDT12	-0.65789153593287	3.54531517731075e-25	0	4.14163535318355e-24
NUDT13	-0.162086940891604	1.17395810324337e-05	13.6974720900058	2.6122233294104e-05
NUDT15	-0.621097394782046	2.12771648474369e-59	0	3.42657341386802e-57
NUDT16	-0.0737982534021215	0.00821989891001606	0	0.0118952436328594
NUDT16L1	-0.232134167671127	8.45559997307072e-14	0	4.19800871770649e-13
NUDT17	0.108638644290921	0.000235801211627735	0	0.00044060358998544
NUDT19	-0.237858432545168	1.08611421551657e-10	0	4.05679066168406e-10
NUDT2	0.0309954054794111	0.313406148705384	0	0.329097438679572
NUDT21	-0.211674670811598	1.60102959057263e-08	0	4.86157756315801e-08
NUDT22	0.268883635216894	1.26518501393565e-13	0	6.17929653299682e-13
NUDT4	0.344491621880501	5.37396950888294e-22	33.6119358027882	5.03795675840549e-21
NUDT6	-0.0962879116642723	0.0106322534426534	0	0.0150458147924949
NUDT7	-0.19410227134944	1.95841053972459e-06	0	4.76576509781604e-06
NUDT9	-0.206206207457447	5.49254128050931e-12	0	2.32065980502568e-11
NUDT9P1	0.0591628517705196	0.00124933896787263	0	0.00209077073330104
NUF2	-0.488380527053862	6.81470491972896e-15	2.22318426132644	3.71574463836612e-14
NUFIP1	-0.310131512067196	1.18631593309989e-21	0	1.07959538271053e-20
NUFIP2	-0.135267191313316	0.000439627183890558	0	0.000790032431586529
NUMBL	0.79705621548477	5.10117872381247e-17	91.8021982937317	3.32046050672701e-16
NUP107	-0.213529661501103	5.41224346332665e-08	0	1.56318071013647e-07
NUP133	-0.24229667527469	4.55332238614723e-11	0	1.76733970042904e-10
NUP153	-0.261950553882985	4.86722966554073e-09	0	1.55766894033638e-08
NUP155	-0.33223391820077	1.41899025642482e-15	0	8.17448970141631e-15
NUP160	-0.229704974089344	6.04540084062278e-06	0	1.39047302935875e-05
NUP188	-0.134875179313233	4.02637745991467e-09	0	1.29940544363e-08
NUP205	-0.0712748817727633	0.0184981267334038	0	0.0249104607951624
NUP210	0.565391350279974	1.32805070663133e-40	0	4.76223669890841e-39
NUP210P1	-0.0417446901161476	0.0235645434159281	0	0.031035682336115
NUP35	-0.428742868907235	4.51677722875876e-20	0	3.68972422441674e-19
NUP37	-0.0685791565364803	0.0141276212535141	29.8894752673935	0.0194920756176574
NUP43	-0.0305494451065293	0.383798824224594	0	0.399617814035618
NUP50	-0.0626908502861831	0.0133788161073348	0	0.0185298092703677
NUP54	-0.270886278761935	3.79016298299061e-10	0	1.34758860091073e-09
NUP62	-0.0450789571365448	0.224190323347609	0	0.240140202044113
NUP62CL	-0.0147631515965237	0.608319152337635	56.4086103011565	0.627200900349487
NUP85	-0.176554930561168	5.34749584507166e-07	0	1.38184502231458e-06
NUP88	-0.343185050127014	5.90628347343634e-28	0	8.46160722878246e-27
NUP93	-0.106658844065524	6.488267343366e-06	0	1.48683620978646e-05
NUP98	-0.105219672848262	3.32625865587585e-05	0	6.99577044963068e-05
NUPL1	-0.250416295770428	3.41087028148996e-07	0	9.01419300618819e-07
NUPL2	0.0596917635042533	0.0463512643238684	0	0.0572785526589212
NUPR1	-0.395655390824707	4.06996158042263e-15	0	2.26015692814295e-14
NUS1	0.123687950180962	6.52670917933067e-05	61.6210210973248	0.00013181307072846
NUS1P3	0.00445229401921352	0.906902818958326	69.7350079080807	0.916198395068406
NUSAP1	-0.250150606257429	1.02686556519009e-09	0	3.51319692703598e-09
NUTF2	-0.0982467546157237	0.0378449464654226	0	0.0477148958057338
NUTM1	0.207154998146835	1.82968879437142e-05	20.4630783735083	3.96946076305957e-05
NUTM2A	-0.0574430135079599	0.0124884281252635	0	0.0173941141386392
NUTM2B	0.193130838486878	4.43956211301067e-12	0	1.89395415876001e-11
NUTM2F	0.145360338479298	3.8586339660205e-05	0	8.03766957444414e-05
NVL	-0.0307275454059786	0.266774385496396	0	0.282598789639895
NWD2	-0.0898235864129293	1.8813225017432e-10	0	6.87328619889448e-10
NXF1	-0.0495979590531425	0.251950822033567	0	0.267792396995843
NXF2	-0.00478736048858793	0.817284737508964	55.1794661594139	0.831999368464228
NXF3	0.0727463698881992	0.00209430149595018	0	0.00337276036450477
NXF5	-0.000538796602082208	0.981083457564198	0	0.983318644370163
NXN	-0.062292484204346	0.0612141872401764	0	0.073711215384943
NXNL1	-0.126748078038204	0.000225053354133796	10.0104394054892	0.000421525165992864
NXNL2	-0.0671856096647808	1.94280848931902e-07	0	5.27906548988357e-07
NXPE1	0.0976180606596454	3.89481866695864e-06	0	9.15917135540196e-06
NXPE3	0.509057400683706	1.62818142838349e-37	18.3703643074761	4.6102838969785e-36
NXPE4	0.133011158314606	2.74697685877985e-05	44.9126198658864	5.83388927373275e-05
NXPH1	-0.0433781846461469	9.45075046916445e-05	0	0.000186624902794306
NXPH2	-0.0673024632446355	0.049816123387315	0	0.0611704961220642
NXPH3	0.167094233079889	4.89882390785695e-07	51.1912442744765	1.27045415997147e-06
NXPH4	0.0752403099707118	0.0100339155849117	0	0.0142628840259321
NXT1	0.119334286767956	1.18187168361775e-05	0	2.62885923756484e-05
NXT2	-0.518317608340631	8.32003076024881e-29	0	1.26320197662128e-27
NYAP1	-0.0773387857917884	6.06049777511044e-05	0	0.000122865233640179
NYAP2	-0.0293147536361001	0.193113684081597	0	0.209326413448303
NYNRIN	-0.121462029112507	0.0183765753029217	0	0.0247578644113235
NYX	0.167525612205304	0.000719591115661246	0	0.00125536947027584
OAF	0.379352336395667	3.53272707307596e-19	0	2.6840690066163e-18
OARD1	-0.190996386709253	1.02513163942718e-06	14.8554092331791	2.57453346983404e-06
OAS1	-0.468158622927412	2.12917907204704e-12	0	9.32815227653934e-12
OAS2	0.221544748792388	0.00010704179788871	0	0.000209860098752028
OAS3	-0.207571845254328	0.000197108019790815	0	0.000371808968099449
OAT	-0.337516803417965	9.43633106389709e-19	0	6.95558248465516e-18
OAZ1	0.269019768878829	1.54115342117146e-06	6.96367752649065	3.78613242409011e-06
OAZ2	0.250337260449264	6.17820242493948e-13	0	2.84711898667944e-12
OAZ3	0.0451865519631719	0.139866719339227	0	0.155909771752156
OBFC1	-0.259647893011295	1.06580648647386e-11	0	4.3800299832602e-11
OCA2	-0.230176551755656	1.45477063375128e-08	0	4.43988120490218e-08
OCEL1	0.165685425728566	1.44452938367053e-11	0	5.86559578866845e-11
OCIAD1	0.0467921421256307	0.139930864131265	0	0.15597163492372
OCIAD2	-0.0443037316781259	0.120525202808571	0	0.135963042282706
OCLM	-0.136441605544386	3.37043082061283e-09	0	1.09674293183102e-08
OCLN	-0.552501583983471	6.04180188833265e-25	42.5645534012085	6.93672696752743e-24
OCM2	0.0392550473958012	0.0369349655319766	0	0.0467047092891378
ODAM	1.45679714600026	2.27819534137872e-37	0	6.36096120316531e-36
ODF1	-0.00095732927250592	0.9803769906576	67.0423376677918	0.982719783288381
ODF2	0.102921005976531	0.0227325224686318	0	0.0300407727867764
ODF2L	-0.149422138091057	6.13569768079035e-05	0	0.000124264068120835
ODF3	-0.012641496536442	0.746193109130574	49.6655085751839	0.763809381385175
ODF3B	0.318347625252204	4.36542080599486e-10	0	1.54450951505942e-09
ODF3L1	-0.0497997348016728	0.0469885504011183	0	0.0579985275839985
ODF4	-0.142459087570539	0.000146905550797986	0	0.000282397465601968
OFD1	-0.151760758945548	1.57565449920465e-05	0	3.45029503486151e-05
OGDH	0.0928572390723164	0.0373998299319388	0	0.047232931836044
OGDHL	0.0272737829190832	0.373789871811966	0	0.38951111663715
OGFOD1	-0.207024161699298	1.30096845986198e-18	0	9.50792873198157e-18
OGFOD2	0.125818583243324	0.000342122298062653	0	0.000624265036940422
OGFOD3	0.233583711259522	6.9446027186135e-07	0	1.77271156574627e-06
OGFR	0.109833886149335	8.11967096155623e-05	0	0.000161667408249906
OGFRL1	-0.302735944194924	1.75238666917525e-08	86.272399672997	5.30376439678187e-08
OGG1	-0.111107795583507	0.000285124651506533	0	0.00052665574390408
OGN	0.593422359317907	4.27684983151359e-09	0	1.37507202158664e-08
OIP5	-0.556922096497395	4.87054455887481e-28	0	7.01413141717895e-27
OIP5-AS1	0.281534612564059	0.000884924901260819	0	0.0015210015669946
OIT3	0.241037842363807	3.05547455731744e-17	0	2.02467283579481e-16
OK/SW-CL.36	0.137004710402818	0.00117602857969744	0	0.00197854934166615
OK/SW-CL.58	-0.0910008786956376	6.21377028744076e-06	0	1.42683354136943e-05
OLA1	1.96494727502483	1.71427366165949e-13	0	8.26968548685536e-13
OLFM1	0.484764728834375	7.40109449611367e-33	0	1.47833379209748e-31
OLFM2	-0.165050950390703	1.32333099042398e-05	0	2.92403786282952e-05
OLFM4	-0.0354825562656839	0.0452342988816081	0	0.0560057007775649
OLFML1	0.126625163811527	0.00773805383898547	0	0.0112503044570193
OLFML2A	0.257770837706945	7.87395594270403e-18	0	5.41450794275839e-17
OLFML2B	0.892853954132274	1.83687754725106e-47	23.4559925893524	1.10808562942366e-45
OLFML3	0.539760906913239	7.09410572008084e-22	0	6.58889726432019e-21
OLIG1	0.0612803378035299	0.000321226371705532	0	0.000588219296086567
OLIG2	0.0449888479783949	0.0174919724352532	0	0.0236757246596624
OLIG3	-0.00579100647190947	0.710911196812819	6.13185909254009	0.729184262548354
OLR1	0.176290114416063	2.88960559603422e-08	0	8.57939360257929e-08
OMA1	-0.0679771922741789	0.152308569087793	0	0.168595353724442
OMD	0.264358475107957	0.000304028171672242	0	0.000558711781197374
OMP	-0.0375832842057921	0.145034922673378	0	0.161165206699822
ONECUT1	-0.035257956767173	0.0772314616673918	0	0.0909140669389626
ONECUT2	0.0334497349056675	0.314837290442589	75.4330754919175	0.330504027919507
ONECUT3	-0.0358223743889862	0.302025045027571	0	0.317701390165177
OOEP	0.0214005825500877	0.325560763393242	0	0.341145616064829
OOSP2	0.0350969163303851	0.0549689012492393	0	0.0668705218935347
OPA1	-0.118144902138989	0.0043002947685396	0	0.00654938923753683
OPA3	-0.130050435665383	6.26714464711065e-08	0	1.79486325817616e-07
OPALIN	-0.0737412692913674	0.00114363954077306	0	0.00192675382000034
OPHN1	0.108817565630631	0.0623746953226265	0	0.0749385452297486
OPLAH	-0.227470160586723	1.11872041678489e-07	0	3.11996439326501e-07
OPN1SW	-0.188620837626029	1.90872215450027e-12	0	8.41339723869048e-12
OPN3	-0.110485081235243	0.000213151513438152	0	0.000400397193072688
OPN4	0.0279154980018462	0.258729924369274	0	0.274496302914452
OPN5	-0.051256122743552	0.115586930096978	0	0.130990290158281
OPRK1	-0.0478065244570673	0.0150305103065018	0	0.0206069712981432
OPRM1	0.0923321416944511	0.0122116744017861	0	0.0170402267665956
OPTC	0.0821942017404488	0.0152623258965127	0	0.0208866898479059
OPTN	-0.0737771077178342	0.0308684707472586	0	0.0397101247784556
OR10A5	-0.00229200299548414	0.952203087389905	40.136286408359	0.957404932674715
OR10D3	-0.0638015770761887	0.0139280866726956	69.997620730393	0.019243270725041
OR10H1	-0.159487966547071	1.75303280544688e-07	5.07853513195957	4.78792439610016e-07
OR10H2	0.039389605203489	0.0251084548161243	0	0.0328770380775633
OR12D2	-0.00164568519070794	0.929313240555687	20.1599739742038	0.936739852459088
OR1A2	0.0447005028039638	0.0194358472473339	52.538462287374	0.0260545802155452
OR1D2	0.0926976627042397	0.0430466369997169	0	0.0535692142654818
OR1E1	-0.0652802198597005	0.0123662563622265	0	0.017237261669666
